"Bldg No","Building Name","FISCYR","ACCTYR","ACCTMO","KW QTY","KW EST","KWH QTY","KWH EST","STEAM DKT","STEAM LBS","STEAM EST","TIER2 DKT","TIER2 EST","FIRM GAS DKT","FIRM GAS EST","TOTAL GAS  DKT","WATER MCF","WATER EST"
82,"METER FIRM GAS BLDG BAL(RG)",2014,2013,7,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2013,8,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2013,9,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2013,10,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2013,11,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2013,12,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2014,1,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2014,2,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2014,3,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2014,4,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2014,2014,5,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2014,6,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2014,7,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2014,8,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2014,9,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2014,10,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2014,11,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2014,12,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2015,1,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2015,2,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2015,3,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2015,4,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2015,2015,5,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2015,6,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2015,7,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2015,8,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2015,9,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2015,10,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2015,11,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2015,12,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2016,1,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2016,2,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2016,3,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2016,4,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2016,2016,5,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2017,2016,6,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2017,2016,7,0,NA,0,NA,0,0,NA,0,NA,0.1,NA,0.1,0,NA
82,"METER FIRM GAS BLDG BAL(RG)",2017,2016,8,0,NA,0,NA,0,0,NA,0,NA,-0.1,NA,-0.1,0,NA
89,"METER KUSM REPEATER STATION",2007,2007,1,65,NA,59774,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2007,2007,2,66,NA,42223,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2007,2007,3,68,NA,42675,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2007,2007,4,83,NA,50368,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2007,2007,5,68,NA,46686,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2007,6,62,NA,49936,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2007,7,70,NA,49265,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2007,8,69,NA,50839,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2007,9,70,NA,40880,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2007,10,68,NA,58922,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2007,11,103,NA,74534,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2007,12,65,NA,46946,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2008,1,64,NA,43747,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2008,2,64,NA,39767,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2008,3,65,NA,44193,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2008,4,65,NA,49236,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2008,2008,5,67,NA,49946,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2008,6,67,NA,55099,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2008,7,71,NA,57214,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2008,8,73,NA,58174,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2008,9,71,NA,54023,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2008,10,70,NA,50253,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2008,11,66,NA,48894,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2008,12,62,NA,48083,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2009,1,60,NA,43194,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2009,2,68,NA,45290,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2009,3,67,NA,46351,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2009,4,66,NA,53299,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2009,2009,5,69,NA,50800,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2009,6,83,NA,48814,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2009,7,71,NA,53378,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2009,8,69,NA,47413,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2009,9,69,NA,49324,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2009,10,63,NA,47424,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2009,11,63,NA,42747,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2009,12,58,NA,43409,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2010,1,54,NA,43381,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2010,2,56,NA,42374,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2010,3,62,NA,44119,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2010,4,62,NA,46917,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2010,2010,5,66,NA,44797,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2010,6,67,NA,47313,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2010,7,70,NA,47293,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2010,8,71,NA,49129,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2010,9,69,NA,48124,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2010,10,63,NA,45139,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2010,11,62,NA,43636,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2010,12,54,NA,41480,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2011,1,59,NA,43138,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2011,2,59,NA,41267,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2011,3,60,NA,43774,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2011,4,60,NA,46429,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2011,2011,5,62,NA,43826,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2011,6,69,NA,48551,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2011,7,62,NA,39777,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2011,8,69,NA,48963,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2011,9,64,NA,52924,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2011,10,62,NA,44215,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2011,11,61,NA,44989,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2011,12,60,NA,46535,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2012,1,59,NA,41485,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2012,2,57,NA,44114,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2012,3,61,NA,48384,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2012,4,61,NA,43793,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2012,2012,5,62,NA,47785,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2012,6,62,NA,53633,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2012,7,65,NA,50562,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2012,8,66,NA,53381,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2012,9,65,NA,51749,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2012,10,60,NA,54875,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2012,11,56,NA,54166,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2012,12,55,NA,53808,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2013,1,56,NA,56775,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2013,2,56,NA,51324,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2013,3,59,NA,51629,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2013,4,61,NA,53081,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2013,2013,5,59,NA,57174,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2013,6,65,NA,56805,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2013,7,66,NA,63624,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2013,8,67,NA,62240,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2013,9,127.6,NA,69660,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2013,10,60.16,NA,56897,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2013,11,60.2,NA,53114,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2013,12,60.4,NA,50969,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2014,1,57,NA,62577,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2014,2,62.6,NA,52695,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2014,3,62.2,NA,54190,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2014,4,66,NA,60219,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2014,2014,5,66.8,NA,60114,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2014,6,66.4,NA,60003,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2014,7,68.8,NA,67306,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2014,8,68.8,NA,66435,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2014,9,67.4,NA,63034,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2014,10,67.4,NA,58848,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2014,11,61.4,NA,56164,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2014,12,66.2,NA,56419,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2015,1,61,NA,58937,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2015,2,61,NA,51333,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2015,3,65.2,NA,53706,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2015,4,66.2,NA,56788,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2015,2015,5,66.6,NA,55449,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2015,6,67.4,NA,53512,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2015,7,67.4,NA,58180,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2015,8,63,NA,52056,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2015,9,62.2,NA,55503,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2015,10,61.4,NA,50140,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2015,11,43.8,NA,43794,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2015,12,48.2,NA,45362,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2016,1,47.8,NA,49955,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2016,2,48.4,NA,47978,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2016,3,57.2,NA,52191,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2016,4,58,NA,51830,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2016,2016,5,58,NA,53829,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2017,2016,6,59.6,NA,58189,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2017,2016,7,59.6,NA,55533,NA,0,0,NA,0,NA,0,NA,0,0,NA
89,"METER KUSM REPEATER STATION",2017,2016,8,57.6,NA,49647,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2007,2007,1,150.76,NA,92827,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2007,2007,2,157.81,NA,74503,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2007,2007,3,153.7,NA,69252,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2007,2007,4,145.25,NA,55732,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2007,2007,5,148.08,NA,60669,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2007,6,143.63,NA,48796,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2007,7,147.47,NA,47659,"E",0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2007,8,144.92,NA,58946,"E",0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2007,9,144.86,NA,57726,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2007,10,149.05,NA,80036,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2007,11,187.25,NA,94977,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2007,12,152.38,NA,81393,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2008,1,154.01,NA,92853,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2008,2,154.23,NA,74035,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2008,3,148.7,NA,65173,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2008,4,148.62,NA,58894,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2008,2008,5,144.36,NA,62356,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2008,6,151.53,NA,47405,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2008,7,149.58,NA,57445,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2008,8,147.83,NA,51175,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2008,9,153.68,NA,58813,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2008,10,155.57,NA,78395,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2008,11,151.24,NA,72002,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2008,12,155.01,NA,95107,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2009,1,155.82,NA,78064,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2009,2,157.02,NA,72716,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2009,3,156.13,NA,66946,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2009,4,154.89,NA,69024,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2009,2009,5,147.11,NA,50944,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2009,6,147.27,NA,45848,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2009,7,142.46,NA,53628,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2009,8,147.5,NA,59081,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2009,9,154.19,NA,64813,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2009,10,156.41,NA,74299,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2009,11,161.25,NA,85202,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2009,12,160.73,NA,89505,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2010,1,159.02,NA,88058,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2010,2,155.06,NA,66182,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2010,3,156.6,NA,75227,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2010,4,156.49,NA,61743,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2010,2010,5,154.92,NA,52876,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2010,6,155.12,NA,55107,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2010,7,154.6,NA,51433,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2010,8,156.56,NA,60406,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2010,9,157.32,NA,69101,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2010,10,157.42,NA,72862,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2010,11,161.14,NA,88303,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2010,12,159.3,NA,94318,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2011,1,161,NA,80291,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2011,2,158.51,NA,76142,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2011,3,155.32,NA,69409,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2011,4,151.92,NA,59513,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2011,2011,5,153.57,NA,58201,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2011,6,150.98,NA,49525,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2011,7,148.35,NA,47264,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2011,8,148.38,NA,61245,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2011,9,152.26,NA,65653,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2011,10,158.2,NA,74913,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2011,11,157.75,NA,84017,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2011,12,158.9,NA,85759,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2012,1,158.89,NA,86806,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2012,2,157.55,NA,74678,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2012,3,155.79,NA,66877,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2012,4,154.04,NA,60205,NA,0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2012,2012,5,150.38,"E",54583,"E",0,0,NA,0,NA,0,NA,0,0,NA
9,"METER LIGHTING/MISC",2013,2012,6,148.43,"E",44651,"E",0,0,NA,0,NA,0,NA,0,0,NA
